1553,1.05,802.78,0.77,1.08,53.2
1569,0.95,928.14,1.46,0.99,53.53
1585,0.88,1162.12,1.31,0.91,51.62
1601,1.4,240.21,1.63,1.51,58
1617,1.06,395.45,1.36,1.07,56.09
1633,1.06,395.45,1.36,1.07,56.09
1649,0.95,928.14,1.46,0.99,53.53
1665,0.95,928.14,1.46,0.99,53.53
1793,0.93,1094.53,0.06,1.02,51.91
1809,1.34,481.33,0.91,1.3,57.11
1825,1.4,240.21,1.63,1.51,58
1841,0.97,1540.28,1.32,0.8,50.96
1889,1,745.25,1.45,1,53.92
1905,0.88,1162.12,1.31,0.91,51.62
1921,0.92,1283.61,1.07,0.81,52.12
2049,0.92,329.26,1.75,1.11,55.86
2065,1.4,240.21,1.63,1.51,58
2081,1.37,216.63,0.19,1.35,56.29
2097,0.9,1579.22,0.98,0.68,51.03
2113,1.13,653.26,0.1,1.47,54.02
2129,1.02,513.45,1.41,1.05,54.45
2145,1.32,318.93,1.22,1.28,58.3
2161,0.97,1540.28,1.32,0.8,50.96
2177,0.9,1579.22,0.98,0.68,51.03
2305,1.05,1053.92,0.84,1.1,52.86
2321,1.04,832.3,0.92,0.88,53.91
2337,0.88,1162.12,1.31,0.91,51.62
2353,1.4,240.21,1.63,1.51,58
2369,1.58,394.74,0.98,1.5,58.67
2385,1.32,318.93,1.22,1.28,58.3
2401,1.21,290.59,1.71,1.32,57.68
2417,1.03,1882.27,1.43,0.8,49.6
2433,0.95,1918.96,1.08,0.64,49.34
2561,1,745.25,1.45,1,53.92
2577,1.25,657.37,1.24,1.15,56.07
2593,1.02,1719.84,0.69,0.81,50.82
2625,1.04,832.3,0.92,0.88,53.91
2657,0.88,1162.12,1.31,0.91,51.62
2689,1.82,299.69,0.94,1.51,58.65
2817,1.04,832.3,0.92,0.88,53.91
2833,1.12,353.64,0.14,1.52,55.62
2849,0.92,1283.61,1.07,0.81,52.12
2865,0.92,1283.61,1.07,0.81,52.12
2881,0.92,329.26,1.75,1.11,55.86
2897,1.25,657.37,1.24,1.15,56.07
2913,0.92,329.26,1.75,1.11,55.86
2945,1.58,394.74,0.98,1.5,58.67
3073,1.21,290.59,1.71,1.32,57.68
3089,1.69,223.29,1.42,1.4,58.15
3105,1.06,395.45,1.36,1.07,56.09
3121,0.92,329.26,1.75,1.11,55.86
3137,0.92,1283.61,1.07,0.81,52.12
3153,1,1106.68,1.02,0.92,54.23
3169,1.4,240.21,1.63,1.51,58
3201,1.34,481.33,0.91,1.3,57.11
3329,1.69,223.29,1.42,1.4,58.15
3345,1.21,290.59,1.71,1.32,57.68
3361,1.25,657.37,1.24,1.15,56.07
3377,0.65,702.7,2.1,0.67,51.16
3393,1.12,353.64,0.14,1.52,55.62
3409,1.12,353.64,0.14,1.52,55.62
3425,0.97,1540.28,1.32,0.8,50.96
3457,1.18,605.39,0.81,1.33,54.63
3585,1.05,802.78,0.77,1.08,53.2
3601,1.82,299.69,0.94,1.51,58.65
3617,1.12,353.64,0.14,1.52,55.62
3633,1,1106.68,1.02,0.92,54.23
3649,1.03,1882.27,1.43,0.8,49.6
3665,1,745.25,1.45,1,53.92
3681,1.03,1882.27,1.43,0.8,49.6
3713,1.05,802.78,0.77,1.08,53.2
3841,1.37,216.63,0.19,1.35,56.29
3857,1.05,1053.92,0.84,1.1,52.86
3873,1,1106.68,1.02,0.92,54.23
3889,0.7,860.12,2.4,0.71,51.82
3905,0.9,1579.22,0.98,0.68,51.03
3921,0.92,1283.61,1.07,0.81,52.12
3937,0.95,1918.96,1.08,0.64,49.34
3969,1.05,1053.92,0.84,1.1,52.86
4097,0.9,1295.9,0.04,0.77,51.09
4113,0.95,928.14,1.46,0.99,53.53
4129,1.13,653.26,0.1,1.47,54.02
4145,1.03,1882.27,1.43,0.8,49.6
4161,1.13,653.26,0.1,1.47,54.02
4193,0.9,1579.22,0.98,0.68,51.03
4225,1.01,1369.06,0.69,0.98,51.12
4353,0.88,1162.12,1.31,0.91,51.62
4369,1.06,395.45,1.36,1.07,56.09
4385,0.92,1283.61,1.07,0.81,52.12
4401,1.21,290.59,1.71,1.32,57.68
4417,1.02,513.45,1.41,1.05,54.45
4433,0.9,1579.22,0.98,0.68,51.03
4449,1.25,413.58,1.13,1.32,56.33
4481,1.02,1719.84,0.69,0.81,50.82
4609,1.4,240.21,1.63,1.51,58
4625,1.02,426.75,0.12,1.48,54.47
4641,1.02,426.75,0.12,1.48,54.47
4657,1.02,513.45,1.41,1.05,54.45
4673,1.04,892.83,0.1,1.36,53.17
4689,1.04,832.3,0.92,0.88,53.91
4705,1.17,345.7,0.84,0.89,56.3
4737,1.12,2153.4,0.71,0.64,49.22
4865,1.02,426.75,0.12,1.48,54.47
4881,1.21,290.59,1.71,1.32,57.68
4897,1.32,318.93,1.22,1.28,58.3
4913,0.61,511.48,2.28,0.65,52.51
4929,0.68,1100,2.15,0.63,51.27
4945,0.92,329.26,1.75,1.11,55.86
4961,0.92,1283.61,1.07,0.81,52.12
5121,1.82,299.69,0.94,1.51,58.65
5137,0.92,1283.61,1.07,0.81,52.12
5153,0.92,329.26,1.75,1.11,55.86
5169,1,745.25,1.45,1,53.92
5185,0.65,702.7,2.1,0.67,51.16
5201,1.4,240.21,1.63,1.51,58
5217,1,1106.68,1.02,0.92,54.23
5377,0.92,1283.61,1.07,0.81,52.12
5393,0.69,393.22,2.4,0.75,54.3
5409,0.69,393.22,2.4,0.75,54.3
5425,0.95,1918.96,1.08,0.64,49.34
5457,0.95,928.14,1.46,0.99,53.53
5473,1.04,832.3,0.92,0.88,53.91
5633,1.04,892.83,0.1,1.36,53.17
5649,1.13,653.26,0.1,1.47,54.02
5665,1.48,251.45,1.23,1.27,57.78
5681,0.68,1100,2.15,0.63,51.27
5697,0.97,1540.28,1.32,0.8,50.96
5713,0.97,1540.28,1.32,0.8,50.96
5729,1.25,657.37,1.24,1.15,56.07
5889,1,1106.68,1.02,0.92,54.23
5905,1.12,353.64,0.14,1.52,55.62
5921,0.88,1162.12,1.31,0.91,51.62
5937,0.68,1400,2.15,0.63,51.27
5953,1.21,290.59,1.71,1.32,57.68
5969,0.88,1162.12,1.31,0.91,51.62
5985,1.48,251.45,1.23,1.27,57.78
6145,0.95,1918.96,1.08,0.64,49.34
6161,0.92,329.26,1.75,1.11,55.86
6177,1.82,299.69,0.94,1.51,58.65
6209,0.95,1918.96,1.08,0.64,49.34
6225,0.95,1918.96,1.08,0.64,49.34
6401,1.58,394.74,0.98,1.5,58.67
6417,1.02,513.45,1.41,1.05,54.45
6433,1.58,394.74,0.98,1.5,58.67
6465,0.61,511.48,2.28,0.65,52.51
6481,0.92,329.26,1.75,1.11,55.86
6657,0.95,928.14,1.46,0.99,53.53
6673,1.58,394.74,0.98,1.5,58.67
6721,1.25,657.37,1.24,1.15,56.07
6913,1.34,481.33,0.91,1.3,57.11
6929,0.95,1918.96,1.08,0.64,49.34
6945,1.18,605.39,0.81,1.33,54.63
6977,1,1106.68,1.02,0.92,54.23
6993,1.21,290.59,1.71,1.32,57.68
7169,0.95,1918.96,1.08,0.64,49.34
7185,1,745.25,1.45,1,53.92
7201,1.05,802.78,0.77,1.08,53.2
7233,0.93,1094.53,0.06,1.02,51.91
7249,1.03,1882.27,1.43,0.8,49.6
7425,1.01,1369.06,0.69,0.98,51.12
7457,0.9,1295.9,0.04,0.77,51.09
7489,0.9,1295.9,0.04,0.77,51.09
7505,1.21,290.59,1.71,1.32,57.68
7681,1.12,353.64,0.14,1.52,55.62
7697,1.01,1369.06,0.69,0.98,51.12
7713,1.34,481.33,0.91,1.3,57.11
7745,1.82,299.69,0.94,1.51,58.65
7761,1.4,240.21,1.63,1.51,58
7937,0.97,1540.28,1.32,0.8,50.96
7953,1.02,1719.84,0.69,0.81,50.82
7969,0.93,1094.53,0.06,1.02,51.91
8017,1.58,394.74,0.98,1.5,58.67
8193,1.02,1719.84,0.69,0.81,50.82
8209,0.92,329.26,1.75,1.11,55.86
8225,1.01,1369.06,0.69,0.98,51.12
8257,1.58,394.74,0.98,1.5,58.67
8273,1.82,299.69,0.94,1.51,58.65
8449,0.9,1525.78,0.04,0.74,50.33
8465,0.88,1162.12,1.31,0.91,51.62
8481,0.93,1770.55,0.04,0.75,49.69
8529,1.01,1369.06,0.69,0.98,51.12
8705,0.93,1770.55,0.04,0.75,49.69
8721,0.9,1525.78,0.04,0.74,50.33
8737,1.02,1719.84,0.69,0.81,50.82
8785,1.18,605.39,0.81,1.33,54.63
8961,0.95,928.14,1.46,0.99,53.53
8977,0.93,1094.53,0.06,1.02,51.91
8993,0.97,1540.28,1.32,0.8,50.96
9041,1.34,481.33,0.91,1.3,57.11
9217,0.92,1283.61,1.07,0.81,52.12
9233,0.93,1770.55,0.04,0.75,49.69
9249,1.05,1053.92,0.84,1.1,52.86
9297,1.12,2153.4,0.71,0.64,49.22
9473,0.69,393.22,2.4,0.75,54.3
9489,0.95,1918.96,1.08,0.64,49.34
9505,0.9,1579.22,0.98,0.68,51.03
9553,1.05,802.78,0.77,1.08,53.2
9729,0.69,393.22,2.4,0.75,54.3
9745,0.9,1579.22,0.98,0.68,51.03
9761,0.69,393.22,2.4,0.75,54.3
9793,1.34,481.33,0.91,1.3,57.11
9809,1.05,802.78,0.77,1.08,53.2
9985,1.01,1369.06,0.69,0.98,51.12
10001,0.61,511.48,2.28,0.65,52.51
10017,1,745.25,1.45,1,53.92
10049,1.18,605.39,0.81,1.33,54.63
10065,1.05,1053.92,0.84,1.1,52.86
10241,1.05,1053.92,0.84,1.1,52.86
10257,0.97,1540.28,1.32,0.8,50.96
10273,1.34,481.33,0.91,1.3,57.11
10497,1.04,832.3,0.92,0.88,53.91
10513,0.92,1283.61,1.07,0.81,52.12
10529,1.18,605.39,0.81,1.33,54.63
10577,1.37,216.63,0.19,1.35,56.29
10753,0.9,1579.22,0.98,0.68,51.03
10769,1,1106.68,1.02,0.92,54.23
10785,0.95,1918.96,1.08,0.64,49.34
10817,1.05,1053.92,0.84,1.1,52.86
10833,1.02,426.75,0.12,1.48,54.47
11009,0.92,1283.61,1.07,0.81,52.12
11025,1.05,1053.92,0.84,1.1,52.86
11041,1.05,1053.92,0.84,1.1,52.86
11073,1.02,1719.84,0.69,0.81,50.82
11089,1.13,653.26,0.1,1.47,54.02
11265,1.04,832.3,0.92,0.88,53.91
11281,1.34,481.33,0.91,1.3,57.11
11297,1.01,1369.06,0.69,0.98,51.12
11345,0.93,1094.53,0.06,1.02,51.91
11521,0.9,1579.22,0.98,0.68,51.03
11537,1.01,1369.06,0.69,0.98,51.12
11553,1.05,802.78,0.77,1.08,53.2
11585,1.05,802.78,0.77,1.08,53.2
11601,0.9,1525.78,0.04,0.74,50.33
11777,1.25,657.37,1.24,1.15,56.07
11793,1.05,802.78,0.77,1.08,53.2
11809,0.95,928.14,1.46,0.99,53.53
11841,0.93,1770.55,0.04,0.75,49.69
11857,1.04,892.83,0.1,1.36,53.17
12033,1.02,1719.84,0.69,0.81,50.82
12049,1.12,2153.4,0.71,0.64,49.22
12097,1.01,1369.06,0.69,0.98,51.12
12113,0.9,1295.9,0.04,0.77,51.09
12289,1,745.25,1.45,1,53.92
12305,1.03,1882.27,1.43,0.8,49.6
12369,0.93,1770.55,0.04,0.75,49.69
12545,0.95,928.14,1.46,0.99,53.53
12561,1.21,290.59,1.71,1.32,57.68
12577,1.02,513.45,1.41,1.05,54.45
12817,1.4,240.21,1.63,1.51,58
12881,1.02,513.45,1.41,1.05,54.45
13073,1.21,290.59,1.71,1.32,57.68
13089,1.12,2153.4,0.71,0.64,49.22
13121,1.32,318.93,1.22,1.28,58.3
13137,1.02,1719.84,0.69,0.81,50.82
13313,0.88,1162.12,1.31,0.91,51.62
13329,1.25,413.58,1.13,1.32,56.33
13345,0.88,1162.12,1.31,0.91,51.62
13393,1.18,605.39,0.81,1.33,54.63
13569,1.12,2153.4,0.71,0.64,49.22
13585,1.06,395.45,1.36,1.07,56.09
13825,1.03,1882.27,1.43,0.8,49.6
13841,0.88,1162.12,1.31,0.91,51.62
13857,1.12,2153.4,0.71,0.64,49.22
13889,1.12,2153.4,0.71,0.64,49.22
13905,1.12,2153.4,0.71,0.64,49.22
14097,1,745.25,1.45,1,53.92
14113,1.03,1882.27,1.43,0.8,49.6
14145,0.69,393.22,2.4,0.75,54.3
14161,1.05,1053.92,0.84,1.1,52.86
14337,1.12,2153.4,0.71,0.64,49.22
14353,0.65,702.7,2.1,0.67,51.16
14401,0.9,1525.78,0.04,0.74,50.33
14417,1.05,802.78,0.77,1.08,53.2
14609,1.03,1882.27,1.43,0.8,49.6
14625,0.88,1162.12,1.31,0.91,51.62
14657,1.02,426.75,0.12,1.48,54.47
14673,1.01,1369.06,0.69,0.98,51.12
14865,0.97,1540.28,1.32,0.8,50.96
14881,0.95,1918.96,1.08,0.64,49.34
14913,1.06,395.45,1.36,1.07,56.09
14929,1.03,1882.27,1.43,0.8,49.6
15105,1.21,290.59,1.71,1.32,57.68
15121,1.37,216.63,0.19,1.35,56.29
15137,0.61,511.48,2.28,0.65,52.51
15169,1.4,240.21,1.63,1.51,58
15361,1.4,240.21,1.63,1.51,58
15377,0.9,1295.9,0.04,0.77,51.09
15393,0.97,1540.28,1.32,0.8,50.96
15425,1.03,1882.27,1.43,0.8,49.6
15617,1.03,1882.27,1.43,0.8,49.6
15633,1.02,426.75,0.12,1.48,54.47
15649,0.65,702.7,2.1,0.67,51.16
15681,0.97,1540.28,1.32,0.8,50.96
15873,0.92,329.26,1.75,1.11,55.86
15889,1,745.25,1.45,1,53.92
15905,1.03,1882.27,1.43,0.8,49.6
15937,1.4,240.21,1.63,1.51,58
16129,0.93,1094.53,0.06,1.02,51.91
16145,1.18,605.39,0.81,1.33,54.63
16161,0.9,1525.78,0.04,0.74,50.33
16385,1.13,653.26,0.1,1.47,54.02
16401,1.02,1719.84,0.69,0.81,50.82
16417,1.04,892.83,0.1,1.36,53.17
16641,0.61,511.48,2.28,0.65,52.51
16657,1.01,1369.06,0.69,0.98,51.12
16673,0.61,511.48,2.28,0.65,52.51
16897,1.03,1882.27,1.43,0.8,49.6
16913,1.12,2153.4,0.71,0.64,49.22
17153,1.03,1882.27,1.43,0.8,49.6
17169,1.32,318.93,1.22,1.28,58.3
17217,0.68,1400,2.15,0.63,51.27
17425,1.06,395.45,1.36,1.07,56.09
17473,0.7,860.12,2.4,0.71,51.82
17665,0.97,1540.28,1.32,0.8,50.96
17937,1.34,481.33,0.91,1.3,57.11
17953,0.7,860.12,2.4,0.71,51.82
18177,0.68,1100,2.15,0.63,51.27
18193,1.02,513.45,1.41,1.05,54.45
18209,0.68,1100,2.15,0.63,51.27
18433,0.7,860.12,2.4,0.71,51.82
18449,0.68,1100,2.15,0.63,51.27
18465,1.12,353.64,0.14,1.52,55.62
18689,1.25,657.37,1.24,1.15,56.07
18705,0.9,1579.22,0.98,0.68,51.03
18721,1.02,426.75,0.12,1.48,54.47
18961,0.65,702.7,2.1,0.67,51.16
18977,1.82,299.69,0.94,1.51,58.65
19201,0.68,1400,2.15,0.63,51.27
19217,1.12,2153.4,0.71,0.64,49.22
19233,1.37,216.63,0.19,1.35,56.29
19457,0.65,702.7,2.1,0.67,51.16
19473,0.95,1918.96,1.08,0.64,49.34
19489,0.68,1400,2.15,0.63,51.27
19729,0.92,1283.61,1.07,0.81,52.12
19985,0.68,1400,2.15,0.63,51.27
20241,0.7,860.12,2.4,0.71,51.82
38657,1.01,1369.06,0.69,0.98,51.12
38721,1.01,1369.06,0.69,0.98,51.12
38753,0.88,1162.12,1.31,0.91,51.62
38913,0.88,1162.12,1.31,0.91,51.62
38929,0.88,1162.12,1.31,0.91,51.62
38945,0.88,1162.12,1.31,0.91,51.62
38977,0.68,1100,2.15,0.63,51.27
39009,0.95,928.14,1.46,0.99,53.53
39265,1.03,1882.27,1.43,0.8,49.6
39441,1,1106.68,1.02,0.92,54.23
39489,1.13,653.26,0.1,1.47,54.02
39681,1.04,832.3,0.92,0.88,53.91
39697,1.18,605.39,0.81,1.33,54.63
39713,1.18,605.39,0.81,1.33,54.63
39745,1.18,605.39,0.81,1.33,54.63
39937,1.05,1053.92,0.84,1.1,52.86
39953,1.05,1053.92,0.84,1.1,52.86
40001,0.69,393.22,2.4,0.75,54.3
40193,0.92,1283.61,1.07,0.81,52.12
40209,0.95,928.14,1.46,0.99,53.53
40225,1,1106.68,1.02,0.92,54.23
40257,1.03,1882.27,1.43,0.8,49.6
40449,0.92,329.26,1.75,1.11,55.86
40465,1.01,1369.06,0.69,0.98,51.12
40481,1.02,513.45,1.41,1.05,54.45
40705,0.95,1918.96,1.08,0.64,49.34
40721,0.95,1918.96,1.08,0.64,49.34
40961,1.69,223.29,1.42,1.4,58.15
40977,1.69,223.29,1.42,1.4,58.15
40993,1.69,223.29,1.42,1.4,58.15
41009,1.69,223.29,1.42,1.4,58.15
41025,1.69,223.29,1.42,1.4,58.15
41041,1.83,232.98,0.91,1.16,58.3
41057,1.69,223.29,1.42,1.4,58.15
41217,1.4,240.21,1.63,1.51,58
41233,1.4,240.21,1.63,1.51,58
41249,1.48,251.45,1.23,1.27,57.78
41297,1.48,251.45,1.23,1.27,57.78
48641,0.92,1283.61,1.07,0.81,52.12
48897,0.88,1162.12,1.31,0.91,51.62
49409,0.92,1283.61,1.07,0.81,52.12
49425,1.01,1369.06,0.69,0.98,51.12
49665,0.92,1283.61,1.07,0.81,52.12
49681,1,1106.68,1.02,0.92,54.23
49921,1,1106.68,1.02,0.92,54.23
49937,0.88,1162.12,1.31,0.91,51.62
50193,1.01,1369.06,0.69,0.98,51.12
50433,0.95,1918.96,1.08,0.64,49.34
50449,1,745.25,1.45,1,53.92
50689,1.12,2153.4,0.71,0.64,49.22
50705,1,745.25,1.45,1,53.92
50945,1.4,240.21,1.63,1.51,58
50961,0.7,860.12,2.4,0.71,51.82
51201,1.25,657.37,1.24,1.15,56.07
51457,1.02,513.45,1.41,1.05,54.45
51473,1.02,513.45,1.41,1.05,54.45
51489,1.4,240.21,1.63,1.51,58
51553,1.02,513.45,1.41,1.05,54.45
51569,1,745.25,1.45,1,53.92
51585,1,745.25,1.45,1,53.92
51713,1.25,657.37,1.24,1.15,56.07
51729,1.21,290.59,1.71,1.32,57.68
51745,1.02,513.45,1.41,1.05,54.45
51809,1.21,290.59,1.71,1.32,57.68
51841,1.4,240.21,1.63,1.51,58
51985,1.32,318.93,1.22,1.28,58.3
52001,1.21,290.59,1.71,1.32,57.68
52065,0.88,1162.12,1.31,0.91,51.62
52097,1.01,1369.06,0.69,0.98,51.12
52225,1.21,290.59,1.71,1.32,57.68
52241,1.25,413.58,1.13,1.32,56.33
52257,1.02,513.45,1.41,1.05,54.45
52321,1.04,832.3,0.92,0.88,53.91
52353,0.88,1162.12,1.31,0.91,51.62
52481,0.92,329.26,1.75,1.11,55.86
52497,1.4,240.21,1.63,1.51,58
52513,0.92,1283.61,1.07,0.81,52.12
52561,1.02,1719.84,0.69,0.81,50.82
52737,1.21,290.59,1.71,1.32,57.68
52769,1.21,290.59,1.71,1.32,57.68
52993,1.06,395.45,1.36,1.07,56.09
53249,0.92,1283.61,1.07,0.81,52.12
53505,1.21,290.59,1.71,1.32,57.68
53537,1.4,240.21,1.63,1.51,58
53585,1.02,513.45,1.41,1.05,54.45
53761,1.18,605.39,0.81,1.33,54.63
53793,0.88,1162.12,1.31,0.91,51.62
53841,1.04,832.3,0.92,0.88,53.91
54017,1.25,657.37,1.24,1.15,56.07
54033,1.02,513.45,1.41,1.05,54.45
54097,1.05,1053.92,0.84,1.1,52.86
54273,1.58,394.74,0.98,1.5,58.67
54289,0.92,1283.61,1.07,0.81,52.12
54305,1.83,232.98,0.91,1.16,58.3
54353,1.25,657.37,1.24,1.15,56.07
54529,1.4,240.21,1.63,1.51,58
54545,1.02,513.45,1.41,1.05,54.45
54609,1.12,353.64,0.14,1.52,55.62
54785,1.05,802.78,0.77,1.08,53.2
54801,1.21,290.59,1.71,1.32,57.68
54865,1.4,240.21,1.63,1.51,58
55057,1.02,513.45,1.41,1.05,54.45
55073,1.4,240.21,1.63,1.51,58
55121,1,1106.68,1.02,0.92,54.23
55297,1.05,1053.92,0.84,1.1,52.86
55313,1.01,1369.06,0.69,0.98,51.12
55569,1.05,1053.92,0.84,1.1,52.86
55841,1.03,1882.27,1.43,0.8,49.6
55889,1,745.25,1.45,1,53.92
56097,1,745.25,1.45,1,53.92
56321,1.83,232.98,0.91,1.16,58.3
56353,1.05,1053.92,0.84,1.1,52.86
56401,0.95,1918.96,1.08,0.64,49.34
56577,1.21,290.59,1.71,1.32,57.68
56609,1.05,1053.92,0.84,1.1,52.86
56833,0.95,928.14,1.46,0.99,53.53
57089,0.95,928.14,1.46,0.99,53.53
57105,1.05,802.78,0.77,1.08,53.2
57121,0.88,1162.12,1.31,0.91,51.62
57345,0.88,1162.12,1.31,0.91,51.62
57361,1,745.25,1.45,1,53.92
57377,0.88,1162.12,1.31,0.91,51.62
57617,0.95,928.14,1.46,0.99,53.53
57633,0.65,702.7,2.1,0.67,51.16
57873,1.83,232.98,0.91,1.16,58.3
57889,0.65,702.7,2.1,0.67,51.16
58113,1,745.25,1.45,1,53.92
58129,1.83,232.98,0.91,1.16,58.3
58369,0.95,1918.96,1.08,0.64,49.34
58385,1.83,232.98,0.91,1.16,58.3
58625,1.01,1369.06,0.69,0.98,51.12
58641,0.95,1918.96,1.08,0.64,49.34
58657,0.92,1283.61,1.07,0.81,52.12
58881,0.92,1283.61,1.07,0.81,52.12
58913,0.92,1283.61,1.07,0.81,52.12
59137,1,1106.68,1.02,0.92,54.23
59169,0.92,1283.61,1.07,0.81,52.12
59393,1,745.25,1.45,1,53.92
59409,1.25,657.37,1.24,1.15,56.07
59425,0.92,1283.61,1.07,0.81,52.12
59649,1.05,1053.92,0.84,1.1,52.86
59665,1.32,318.93,1.22,1.28,58.3
59681,1,745.25,1.45,1,53.92
59905,0.88,1162.12,1.31,0.91,51.62
60177,0.88,1162.12,1.31,0.91,51.62
60417,0.92,1283.61,1.07,0.81,52.12
60433,1.4,240.21,1.63,1.51,58
60673,1.03,1882.27,1.43,0.8,49.6
60689,1.18,605.39,0.81,1.33,54.63
60929,1.21,290.59,1.71,1.32,57.68
60945,0.97,1540.28,1.32,0.8,50.96
61441,1.06,395.45,1.36,1.07,56.09
61697,1.03,1882.27,1.43,0.8,49.6
61969,1.01,1369.06,0.69,0.98,51.12
62017,0.92,1283.61,1.07,0.81,52.12
62225,1,1106.68,1.02,0.92,54.23
62273,0.92,1283.61,1.07,0.81,52.12
62529,0.88,1162.12,1.31,0.91,51.62
62721,0.92,1283.61,1.07,0.81,52.12
62977,0.88,1162.12,1.31,0.91,51.62
63041,0.88,1162.12,1.31,0.91,51.62
63233,0.92,1283.61,1.07,0.81,52.12
63297,0.65,702.7,2.1,0.67,51.16
63553,0.88,1162.12,1.31,0.91,51.62
63793,0.88,1162.12,1.31,0.91,51.62
64017,0.7,860.12,2.4,0.71,51.82
64049,0.88,1162.12,1.31,0.91,51.62
64065,0.92,1283.61,1.07,0.81,52.12
64257,0.95,1918.96,1.08,0.64,49.34
64273,0.88,1162.12,1.31,0.91,51.62
64561,0.92,1283.61,1.07,0.81,52.12
64817,0.61,511.48,2.28,0.65,52.51
65073,0.92,1283.61,1.07,0.81,52.12
7441,0.9,1579.22,0.98,0.68,51.03
61953,0.88,1162.12,1.31,0.91,51.62
55633,0.88,1162.12,1.31,0.91,51.62
62993,1,1106.68,1.02,0.92,54.23
63505,1.21,290.59,1.71,1.32,57.68
63249,1.02,513.45,1.41,1.05,54.45
52817,1.06,395.45,1.36,1.07,56.09
15441,0.88,1162.12,1.31,0.91,51.62
62785,0.92,1283.61,1.07,0.81,52.12
61713,1.05,1053.92,0.84,1.1,52.86
56145,1,745.25,1.45,1,53.92
61457,1.02,513.45,1.41,1.05,54.45
63809,0.65,702.7,2.1,0.67,51.16
63537,1.03,1882.27,1.43,0.8,49.6
62209,1.01,1369.06,0.69,0.98,51.12
62481,1.01,1369.06,0.69,0.98,51.12
